lien,Emmanuel Macron,Marine Le Pen
https://www.journaldunet.com/management/ville/beauchery-saint-martin/ville-77026,51.22,48.78
https://www.journaldunet.com/management/ville/sainte-brigitte/ville-56209,58.95,41.05
https://www.journaldunet.com/management/ville/py/ville-66155,72.0,28.0
https://www.journaldunet.com/management/ville/villeperdrix/ville-26376,56.06,43.94
https://www.journaldunet.com/management/ville/retonval/ville-76523,36.36,63.64
https://www.journaldunet.com/management/ville/grimonviller/ville-54237,34.78,65.22
https://www.journaldunet.com/management/ville/lacapelle-viescamp/ville-15088,54.58,45.42
https://www.journaldunet.com/management/ville/rocamadour/ville-46240,60.89,39.11
https://www.journaldunet.com/management/ville/le-gue-de-velluire/ville-85105,44.34,55.66
https://www.journaldunet.com/management/ville/saint-jean-d-asse/ville-72290,52.26,47.74
https://www.journaldunet.com/management/ville/tremuson/ville-22372,62.8,37.2
https://www.journaldunet.com/management/ville/anglards-de-salers/ville-15006,55.71,44.29
https://www.journaldunet.com/management/ville/vineuil/ville-36247,46.0,54.0
https://www.journaldunet.com/management/ville/buais-les-monts/ville-50090,48.75,51.25
https://www.journaldunet.com/management/ville/couffe/ville-44048,61.29,38.71
https://www.journaldunet.com/management/ville/saint-gilles-vieux-marche/ville-22295,69.9,30.1
https://www.journaldunet.com/management/ville/saint-etienne-du-vauvray/ville-27537,52.76,47.24
https://www.journaldunet.com/management/ville/caunes-minervois/ville-11081,46.77,53.23
https://www.journaldunet.com/management/ville/scey-sur-saone-et-saint-albin/ville-70482,43.23,56.77
https://www.journaldunet.com/management/ville/lafare/ville-84059,43.48,56.52
https://www.journaldunet.com/management/ville/bours/ville-65108,49.9,50.1
https://www.journaldunet.com/management/ville/chateau-renault/ville-37063,49.18,50.82
https://www.journaldunet.com/management/ville/amberieux/ville-69005,45.48,54.52
https://www.journaldunet.com/management/ville/montverdun/ville-42150,46.19,53.81
https://www.journaldunet.com/management/ville/intreville/ville-28197,46.38,53.62
https://www.journaldunet.com/management/ville/esteil/ville-63156,51.61,48.39
https://www.journaldunet.com/management/ville/marcilly-d-azergues/ville-69125,65.1,34.9
https://www.journaldunet.com/management/ville/les-plans/ville-30197,42.94,57.06
https://www.journaldunet.com/management/ville/lioux-les-monges/ville-23110,53.13,46.88
https://www.journaldunet.com/management/ville/noyers/ville-27445,43.36,56.64
https://www.journaldunet.com/management/ville/longpre-le-sec/ville-10205,60.42,39.58
https://www.journaldunet.com/management/ville/saint-augustin/ville-19181,54.55,45.45
https://www.journaldunet.com/management/ville/claix/ville-38111,71.23,28.77
https://www.journaldunet.com/management/ville/saint-cheron/ville-91540,59.5,40.5
https://www.journaldunet.com/management/ville/gervans/ville-26380,57.39,42.61
https://www.journaldunet.com/management/ville/calavante/ville-65120,42.57,57.43
https://www.journaldunet.com/management/ville/la-valla-sur-rochefort/ville-42321,27.78,72.22
https://www.journaldunet.com/management/ville/bellon/ville-16037,46.67,53.33
https://www.journaldunet.com/management/ville/bissey-la-pierre/ville-21078,49.09,50.91
https://www.journaldunet.com/management/ville/treffort/ville-38513,64.05,35.95
https://www.journaldunet.com/management/ville/grues/ville-85104,47.44,52.56
https://www.journaldunet.com/management/ville/seraucourt-le-grand/ville-02710,34.71,65.29
https://www.journaldunet.com/management/ville/chazelles-sur-lyon/ville-42059,55.96,44.04
https://www.journaldunet.com/management/ville/saint-victor-la-riviere/ville-63401,51.9,48.1
https://www.journaldunet.com/management/ville/vivies/ville-09341,33.8,66.2
https://www.journaldunet.com/management/ville/villers-patras/ville-21700,46.15,53.85
https://www.journaldunet.com/management/ville/cabanac/ville-65115,43.1,56.9
https://www.journaldunet.com/management/ville/le-vey/ville-14741,59.15,40.85
https://www.journaldunet.com/management/ville/port-bail-sur-mer/ville-50412,58.75,41.25
https://www.journaldunet.com/management/ville/verdets/ville-64551,51.1,48.9
https://www.journaldunet.com/management/ville/saint-preuil/ville-16343,54.24,45.76
https://www.journaldunet.com/management/ville/vauchoux/ville-70524,50.62,49.38
https://www.journaldunet.com/management/ville/bren/ville-26061,51.85,48.15
https://www.journaldunet.com/management/ville/buchelay/ville-78118,64.76,35.24
https://www.journaldunet.com/management/ville/arrien-en-bethmale/ville-09017,85.92,14.08
https://www.journaldunet.com/management/ville/billiers/ville-56018,75.72,24.28
https://www.journaldunet.com/management/ville/saint-hilaire-de-brethmas/ville-30259,42.6,57.4
https://www.journaldunet.com/management/ville/vouillon/ville-36248,48.18,51.82
https://www.journaldunet.com/management/ville/compeyre/ville-12070,64.11,35.89
https://www.journaldunet.com/management/ville/saint-michel-de-castelnau/ville-33450,36.57,63.43
https://www.journaldunet.com/management/ville/morancourt/ville-52341,11.76,88.24
https://www.journaldunet.com/management/ville/domfront/ville-60200,33.72,66.28
https://www.journaldunet.com/management/ville/turckheim/ville-68338,61.23,38.77
https://www.journaldunet.com/management/ville/saint-gourson/ville-16325,42.25,57.75
https://www.journaldunet.com/management/ville/saint-brice-sur-vienne/ville-87140,52.93,47.07
https://www.journaldunet.com/management/ville/thalamy/ville-19266,48.0,52.0
https://www.journaldunet.com/management/ville/verson/ville-14738,72.85,27.15
https://www.journaldunet.com/management/ville/pont-et-massene/ville-21497,59.84,40.16
https://www.journaldunet.com/management/ville/olargues/ville-34187,47.17,52.83
https://www.journaldunet.com/management/ville/fresnes/ville-89183,52.27,47.73
https://www.journaldunet.com/management/ville/saint-ouen-en-belin/ville-72306,53.72,46.28
https://www.journaldunet.com/management/ville/prin-deyrancon/ville-79220,54.69,45.31
https://www.journaldunet.com/management/ville/dieulefit/ville-26114,70.88,29.12
https://www.journaldunet.com/management/ville/chazelles/ville-16093,56.25,43.75
https://www.journaldunet.com/management/ville/le-meix-tiercelin/ville-51361,41.79,58.21
https://www.journaldunet.com/management/ville/villefranche-sur-mer/ville-06159,50.9,49.1
https://www.journaldunet.com/management/ville/montjoi/ville-11250,44.44,55.56
https://www.journaldunet.com/management/ville/saint-arnoult-en-yvelines/ville-78537,63.73,36.27
https://www.journaldunet.com/management/ville/larringes/ville-74146,55.07,44.93
https://www.journaldunet.com/management/ville/saint-martin-d-ecublei/ville-61423,51.86,48.14
https://www.journaldunet.com/management/ville/thouarsais-bouildroux/ville-85292,58.9,41.1
https://www.journaldunet.com/management/ville/villiers-adam/ville-95678,55.86,44.14
https://www.journaldunet.com/management/ville/malijai/ville-04108,40.28,59.72
https://www.journaldunet.com/management/ville/lilhac/ville-31301,38.03,61.97
https://www.journaldunet.com/management/ville/lahitte/ville-32183,65.85,34.15
https://www.journaldunet.com/management/ville/engins/ville-38153,64.34,35.66
https://www.journaldunet.com/management/ville/mont-dol/ville-35186,56.12,43.88
https://www.journaldunet.com/management/ville/le-mele-sur-sarthe/ville-61258,58.38,41.62
https://www.journaldunet.com/management/ville/chardogne/ville-55101,42.56,57.44
https://www.journaldunet.com/management/ville/perdreauville/ville-78484,53.95,46.05
https://www.journaldunet.com/management/ville/cauffry/ville-60134,40.32,59.68
https://www.journaldunet.com/management/ville/pins-justaret/ville-31421,58.59,41.41
https://www.journaldunet.com/management/ville/morville/ville-50360,55.33,44.67
https://www.journaldunet.com/management/ville/vasselin/ville-38525,42.29,57.71
https://www.journaldunet.com/management/ville/citry/ville-77117,41.18,58.82
https://www.journaldunet.com/management/ville/annemasse/ville-74012,66.14,33.86
https://www.journaldunet.com/management/ville/saint-germain-des-essourts/ville-76581,52.34,47.66
https://www.journaldunet.com/management/ville/vilcey-sur-trey/ville-54566,33.96,66.04
https://www.journaldunet.com/management/ville/simorre/ville-32433,58.49,41.51
https://www.journaldunet.com/management/ville/garravet/ville-32138,39.36,60.64
https://www.journaldunet.com/management/ville/larreule/ville-65262,53.14,46.86
https://www.journaldunet.com/management/ville/saint-etienne-sur-reyssouze/ville-01352,51.68,48.32
https://www.journaldunet.com/management/ville/jallerange/ville-25317,40.4,59.6
https://www.journaldunet.com/management/ville/richtolsheim/ville-67398,30.88,69.12
https://www.journaldunet.com/management/ville/sailly/ville-08376,47.14,52.86
https://www.journaldunet.com/management/ville/esconnets/ville-65162,59.26,40.74
https://www.journaldunet.com/management/ville/sers/ville-16368,49.79,50.21
https://www.journaldunet.com/management/ville/les-loges/ville-76390,44.72,55.28
https://www.journaldunet.com/management/ville/lassy/ville-95331,53.93,46.07
https://www.journaldunet.com/management/ville/bosset/ville-24051,54.48,45.52
https://www.journaldunet.com/management/ville/gragnague/ville-31228,64.97,35.03
https://www.journaldunet.com/management/ville/l-hospitalet-du-larzac/ville-12115,48.33,51.67
https://www.journaldunet.com/management/ville/lanne-en-baretous/ville-64310,59.68,40.32
https://www.journaldunet.com/management/ville/le-thour/ville-08451,37.85,62.15
https://www.journaldunet.com/management/ville/brion/ville-48031,45.83,54.17
https://www.journaldunet.com/management/ville/mancenans/ville-25365,28.72,71.28
https://www.journaldunet.com/management/ville/coulangeron/ville-89117,42.61,57.39
https://www.journaldunet.com/management/ville/gavarret-sur-aulouste/ville-32142,35.0,65.0
https://www.journaldunet.com/management/ville/les-hermites/ville-37116,49.35,50.65
https://www.journaldunet.com/management/ville/pronleroy/ville-60515,46.02,53.98
https://www.journaldunet.com/management/ville/gron/ville-89195,48.77,51.23
https://www.journaldunet.com/management/ville/publier/ville-74218,58.55,41.45
https://www.journaldunet.com/management/ville/sierville/ville-76675,49.27,50.73
https://www.journaldunet.com/management/ville/musieges/ville-74195,57.21,42.79
https://www.journaldunet.com/management/ville/mont-d-astarac/ville-32280,51.85,48.15
https://www.journaldunet.com/management/ville/morestel/ville-38261,50.73,49.27
https://www.journaldunet.com/management/ville/couetron-au-perche/ville-41248,49.93,50.07
https://www.journaldunet.com/management/ville/saint-aulaire/ville-19182,47.46,52.54
https://www.journaldunet.com/management/ville/dargoire/ville-42083,56.42,43.58
https://www.journaldunet.com/management/ville/montcabrier/ville-81173,58.17,41.83
https://www.journaldunet.com/management/ville/autechaux/ville-25032,53.41,46.59
https://www.journaldunet.com/management/ville/chatenoy/ville-45084,42.16,57.84
https://www.journaldunet.com/management/ville/mandray/ville-88284,30.93,69.07
https://www.journaldunet.com/management/ville/allemans/ville-24007,51.94,48.06
https://www.journaldunet.com/management/ville/denting/ville-57172,46.75,53.25
https://www.journaldunet.com/management/ville/pontigny/ville-89307,45.18,54.82
https://www.journaldunet.com/management/ville/dole/ville-39198,59.54,40.46
https://www.journaldunet.com/management/ville/pernes-les-boulogne/ville-62653,64.29,35.71
https://www.journaldunet.com/management/ville/momy/ville-64388,42.11,57.89
https://www.journaldunet.com/management/ville/terville/ville-57666,56.44,43.56
https://www.journaldunet.com/management/ville/bouillac/ville-24052,40.0,60.0
https://www.journaldunet.com/management/ville/treve/ville-22376,58.05,41.95
https://www.journaldunet.com/management/ville/chitenay/ville-41052,57.49,42.51
https://www.journaldunet.com/management/ville/martigny-le-comte/ville-71285,58.26,41.74
https://www.journaldunet.com/management/ville/glos/ville-14303,53.94,46.06
https://www.journaldunet.com/management/ville/castelnau-magnoac/ville-65129,60.29,39.71
https://www.journaldunet.com/management/ville/urost/ville-64544,76.92,23.08
https://www.journaldunet.com/management/ville/esplas-de-serou/ville-09118,65.08,34.92
https://www.journaldunet.com/management/ville/gonsans/ville-25278,49.66,50.34
https://www.journaldunet.com/management/ville/abzac/ville-33001,40.57,59.43
https://www.journaldunet.com/management/ville/sete/ville-34301,52.97,47.03
https://www.journaldunet.com/management/ville/rouilly-saint-loup/ville-10329,43.84,56.16
https://www.journaldunet.com/management/ville/saint-laurent-de-cerdans/ville-66179,54.53,45.47
https://www.journaldunet.com/management/ville/seyssel/ville-74269,46.63,53.37
https://www.journaldunet.com/management/ville/monoblet/ville-30172,65.23,34.77
https://www.journaldunet.com/management/ville/mouvaux/ville-59421,74.27,25.73
https://www.journaldunet.com/management/ville/saint-silvain-montaigut/ville-23242,55.24,44.76
https://www.journaldunet.com/management/ville/montolivet/ville-77314,41.22,58.78
https://www.journaldunet.com/management/ville/les-authieux-sur-le-port-saint-ouen/ville-76039,65.91,34.09
https://www.journaldunet.com/management/ville/curbigny/ville-71160,56.6,43.4
https://www.journaldunet.com/management/ville/montegut/ville-32282,62.38,37.62
https://www.journaldunet.com/management/ville/les-deux-villes/ville-08138,37.88,62.12
https://www.journaldunet.com/management/ville/braux-sainte-cohiere/ville-51082,47.62,52.38
https://www.journaldunet.com/management/ville/salles/ville-65400,66.67,33.33
https://www.journaldunet.com/management/ville/ervillers/ville-62306,44.54,55.46
https://www.journaldunet.com/management/ville/saint-vallier-de-thiey/ville-06130,41.02,58.98
https://www.journaldunet.com/management/ville/ecriennes/ville-51224,46.22,53.78
https://www.journaldunet.com/management/ville/chatelneuf/ville-42054,54.76,45.24
https://www.journaldunet.com/management/ville/saint-cirgues/ville-43175,46.43,53.57
https://www.journaldunet.com/management/ville/tredion/ville-56254,56.8,43.2
https://www.journaldunet.com/management/ville/mayreville/ville-11226,58.62,41.38
https://www.journaldunet.com/management/ville/la-ferte-beauharnais/ville-41083,46.82,53.18
